sequence_id,segment_id,start_timestamp,end_timestamp,start_event_id,end_event_id,event_count,benign_event_count,malicious_event_count,sequence_label,y,lstm_malicious_probability,lstm_prediction,lstm_prediction_label,y_true,eval_threshold,eval_prediction,eval_prediction_label,eval_result,error_type,iforest_overlap_count,iforest_window_ids,iforest_max_anomaly_score,iforest_mean_anomaly_score,iforest_any_anomaly,iforest_overlapping_labels,iforest_anomaly_score_norm,lstm_alert,iforest_alert,or_alert,and_alert,combined_score,combined_alert,lstm_result,iforest_result,or_result,and_result,combined_result
2330,20260508_212327_dns_tamper_i0Hbez,1778300607.327,1778300607.376,44908,44959,50,50,0,benign,0,0.00011930482,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1412217291705613,0,tn,fp,fp,tn,tn
9,20260508_211655_create_user_Tyu1u6,1778300214.463,1778300214.776,11068,11117,50,50,0,benign,0,0.00011916997,0,benign,0,0.5,0,benign,tn,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.30008341897900004,0,tn,fp,fp,tn,tn
1884,20260508_212317_basic_enum_YrdGDI,1778300596.868,1778300597.036,40085,40140,50,50,0,benign,0,0.00011759861,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11286152448357677,0,tn,fp,fp,tn,tn
106,20260508_211655_create_user_Tyu1u6,1778300215.616,1778300215.767,12099,12151,50,50,0,benign,0,0.00011750815,0,benign,0,0.5,0,benign,tn,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.300082255705,0,tn,fp,fp,tn,tn
2636,20260508_212404_nginx_delete_YuCbYY,1778300644.654,1778300644.819,48985,49040,50,50,0,benign,0,0.00011684522,0,benign,0,0.5,0,benign,tn,,1,181,0.2089982412022011,0.2089982412022011,1,malicious,0.26749283286683356,0,1,1,0,0.08032964151405009,0,tn,fp,fp,tn,tn
2583,20260508_212404_nginx_delete_YuCbYY,1778300643.973,1778300644.136,48413,48468,50,50,0,benign,0,0.00011680936,0,benign,0,0.5,0,benign,tn,,1,181,0.2089982412022011,0.2089982412022011,1,malicious,0.26749283286683356,0,1,1,0,0.08032961641205008,0,tn,fp,fp,tn,tn
2406,20260508_212327_dns_tamper_i0Hbez,1778300608.928,1778300609.095,45721,45776,50,48,2,benign,0,0.00011679376,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1412199714285613,0,tn,fp,fp,tn,tn
2649,20260508_212404_nginx_delete_YuCbYY,1778300644.958,1778300645.125,49124,49179,50,50,0,benign,0,0.000116783405,0,benign,0,0.5,0,benign,tn,,1,181,0.2089982412022011,0.2089982412022011,1,malicious,0.26749283286683356,0,1,1,0,0.08032959824355008,0,tn,fp,fp,tn,tn
2439,20260508_212327_dns_tamper_i0Hbez,1778300609.604,1778300609.773,46069,46124,50,50,0,benign,0,0.00011660758,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1412198411025613,0,tn,fp,fp,tn,tn
2452,20260508_212327_dns_tamper_i0Hbez,1778300609.899,1778300610.068,46208,46263,50,50,0,benign,0,0.00011660748,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1412198410325613,0,tn,fp,fp,tn,tn
2662,20260508_212404_nginx_delete_YuCbYY,1778300645.252,1778300645.42,49263,49318,50,50,0,benign,0,0.00011660436,0,benign,0,0.5,0,benign,tn,,1,181,0.2089982412022011,0.2089982412022011,1,malicious,0.26749283286683356,0,1,1,0,0.08032947291205009,0,tn,fp,fp,tn,tn
2570,20260508_212404_nginx_delete_YuCbYY,1778300643.584,1778300643.845,48274,48329,50,50,0,benign,0,0.00011659436,0,benign,0,0.5,0,benign,tn,,2,180|181,0.2089982412022011,0.2003259819491155,1,malicious,0.26749283286683356,0,1,1,0,0.08032946591205008,0,tn,fp,fp,tn,tn
2063,20260508_212317_basic_enum_YrdGDI,1778300600.537,1778300600.817,41974,42023,50,50,0,benign,0,0.000116584575,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11286081465907677,0,tn,fp,fp,tn,tn
2374,20260508_212327_dns_tamper_i0Hbez,1778300608.276,1778300608.482,45377,45432,50,49,1,benign,0,0.00011657734,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1412198199345613,0,tn,fp,fp,tn,tn
1841,20260508_212317_basic_enum_YrdGDI,1778300595.195,1778300595.837,39646,39695,50,50,0,benign,0,0.00011618836,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11286053730857677,0,tn,fp,fp,tn,tn
2325,20260508_212327_dns_tamper_i0Hbez,1778300607.26,1778300607.326,44853,44907,50,50,0,benign,0,0.00011607365,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1412194673515613,0,tn,fp,fp,tn,tn
1874,20260508_212317_basic_enum_YrdGDI,1778300596.709,1778300596.777,39978,40032,50,50,0,benign,0,0.0001160046,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11286040867657678,0,tn,fp,fp,tn,tn
2336,20260508_212327_dns_tamper_i0Hbez,1778300607.438,1778300607.602,44970,45026,50,50,0,benign,0,0.000115968105,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1412193934700613,0,tn,fp,fp,tn,tn
2435,20260508_212327_dns_tamper_i0Hbez,1778300609.527,1778300609.612,46027,46080,50,50,0,benign,0,0.000115769435,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1412192544010613,0,tn,fp,fp,tn,tn
2448,20260508_212327_dns_tamper_i0Hbez,1778300609.822,1778300609.908,46166,46219,50,50,0,benign,0,0.00011574813,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1412192394875613,0,tn,fp,fp,tn,tn
2645,20260508_212404_nginx_delete_YuCbYY,1778300644.87,1778300644.966,49082,49135,50,50,0,benign,0,0.00011572231,0,benign,0,0.5,0,benign,tn,,1,181,0.2089982412022011,0.2089982412022011,1,malicious,0.26749283286683356,0,1,1,0,0.08032885547705008,0,tn,fp,fp,tn,tn
2046,20260508_212317_basic_enum_YrdGDI,1778300600.201,1778300600.404,41802,41853,50,50,0,benign,0,0.000115714036,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11286020528177677,0,tn,fp,fp,tn,tn
12,20260508_211655_create_user_Tyu1u6,1778300214.756,1778300214.799,11098,11147,50,50,0,benign,0,0.000115706425,0,benign,0,0.5,0,benign,tn,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.30008099449750003,0,tn,fp,fp,tn,tn
2658,20260508_212404_nginx_delete_YuCbYY,1778300645.177,1778300645.261,49221,49274,50,50,0,benign,0,0.000115676754,0,benign,0,0.5,0,benign,tn,,1,181,0.2089982412022011,0.2089982412022011,1,malicious,0.26749283286683356,0,1,1,0,0.08032882358785008,0,tn,fp,fp,tn,tn
2294,20260508_212327_dns_tamper_i0Hbez,1778300606.362,1778300606.554,44532,44581,50,50,0,benign,0,0.00011567542,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1412191885905613,0,tn,fp,fp,tn,tn
1856,20260508_212317_basic_enum_YrdGDI,1778300596.121,1778300596.32,39796,39845,50,50,0,benign,0,0.00011567311,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11286017663357677,0,tn,fp,fp,tn,tn
2334,20260508_212327_dns_tamper_i0Hbez,1778300607.374,1778300607.559,44948,45001,50,50,0,benign,0,0.00011539449,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1412189919395613,0,tn,fp,fp,tn,tn
2338,20260508_212327_dns_tamper_i0Hbez,1778300607.558,1778300607.637,44992,45046,50,50,0,benign,0,0.00011516705,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1412188327315613,0,tn,fp,fp,tn,tn
2476,20260508_212327_dns_tamper_i0Hbez,1778300610.418,1778300610.538,46464,46515,50,50,0,benign,0,0.000114721064,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1412185205413613,0,tn,fp,fp,tn,tn
1919,20260508_212317_basic_enum_YrdGDI,1778300597.671,1778300597.765,40460,40511,50,49,1,benign,0,0.00011434024,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11285924362457676,0,tn,fp,fp,tn,tn
2000,20260508_212317_basic_enum_YrdGDI,1778300599.307,1778300599.4,41314,41368,50,50,0,benign,0,0.00011418084,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11285913204457677,0,tn,fp,fp,tn,tn
139,20260508_211655_create_user_Tyu1u6,1778300216.24,1778300216.307,12446,12497,50,50,0,benign,0,0.000113525966,0,benign,0,0.5,0,benign,tn,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.30007946817620007,0,tn,fp,fp,tn,tn
126,20260508_211655_create_user_Tyu1u6,1778300216.016,1778300216.06,12309,12362,50,50,0,benign,0,0.000113494796,0,benign,0,0.5,0,benign,tn,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.3000794463572,0,tn,fp,fp,tn,tn
2564,20260508_212404_nginx_delete_YuCbYY,1778300643.476,1778300643.531,48214,48263,50,50,0,benign,0,0.00011166416,0,benign,0,0.5,0,benign,tn,,1,180,0.1916537226960299,0.1916537226960299,1,malicious,0.0,0,1,1,0,7.8164912e-05,0,tn,fp,fp,tn,tn
1952,20260508_212317_basic_enum_YrdGDI,1778300598.474,1778300598.569,40812,40866,50,50,0,benign,0,0.00011128382,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11285710413057677,0,tn,fp,fp,tn,tn
1966,20260508_212317_basic_enum_YrdGDI,1778300598.803,1778300598.869,40961,41015,50,50,0,benign,0,0.00011119854,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11285704443457677,0,tn,fp,fp,tn,tn
4,20260508_211655_create_user_Tyu1u6,1778300214.25,1778300214.463,11018,11067,50,50,0,benign,0,0.00010986325,0,benign,0,0.5,0,benign,tn,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.30007690427500006,0,tn,fp,fp,tn,tn
132,20260508_211655_create_user_Tyu1u6,1778300216.165,1778300216.221,12373,12425,50,50,0,benign,0,0.000109831,0,benign,0,0.5,0,benign,tn,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.3000768817,0,tn,fp,fp,tn,tn
38,20260508_211655_create_user_Tyu1u6,1778300215.258,1778300215.303,11361,11412,50,50,0,benign,0,0.00010956969,0,benign,0,0.5,0,benign,tn,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.30007669878300003,0,tn,fp,fp,tn,tn
2343,20260508_212327_dns_tamper_i0Hbez,1778300607.637,1778300607.685,45047,45098,50,50,0,benign,0,0.000109056,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1412145549965613,0,tn,fp,fp,tn,tn
111,20260508_211655_create_user_Tyu1u6,1778300215.767,1778300215.809,12152,12203,50,50,0,benign,0,0.0001090217,0,benign,0,0.5,0,benign,tn,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.30007631519000005,0,tn,fp,fp,tn,tn
1881,20260508_212317_basic_enum_YrdGDI,1778300596.799,1778300596.891,40053,40106,50,50,0,benign,0,0.00010893939,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11285546302957677,0,tn,fp,fp,tn,tn
2685,20260508_212404_nginx_delete_YuCbYY,1778300645.798,1778300645.882,49502,49551,50,50,0,benign,0,0.00010838276,0,benign,0,0.5,0,benign,tn,,1,181,0.2089982412022011,0.2089982412022011,1,malicious,0.26749283286683356,0,1,1,0,0.08032371779205008,0,tn,fp,fp,tn,tn
108,20260508_211655_create_user_Tyu1u6,1778300215.732,1778300215.789,12120,12171,50,50,0,benign,0,0.00010780204,0,benign,0,0.5,0,benign,tn,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.30007546142800007,0,tn,fp,fp,tn,tn
2584,20260508_212404_nginx_delete_YuCbYY,1778300643.977,1778300644.137,48425,48479,50,50,0,benign,0,0.00010776792,0,benign,0,0.5,0,benign,tn,,1,181,0.2089982412022011,0.2089982412022011,1,malicious,0.26749283286683356,0,1,1,0,0.08032328740405008,0,tn,fp,fp,tn,tn
2427,20260508_212327_dns_tamper_i0Hbez,1778300609.319,1778300609.481,45942,45996,50,50,0,benign,0,0.00010776114,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.14121364859456131,0,tn,fp,fp,tn,tn
2407,20260508_212327_dns_tamper_i0Hbez,1778300608.932,1778300609.096,45733,45787,50,50,0,benign,0,0.00010776073,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1412136483075613,0,tn,fp,fp,tn,tn
2571,20260508_212404_nginx_delete_YuCbYY,1778300643.59,1778300643.846,48286,48340,50,50,0,benign,0,0.00010775066,0,benign,0,0.5,0,benign,tn,,2,180|181,0.2089982412022011,0.2003259819491155,1,malicious,0.26749283286683356,0,1,1,0,0.08032327532205008,0,tn,fp,fp,tn,tn
2375,20260508_212327_dns_tamper_i0Hbez,1778300608.325,1778300608.484,45389,45443,50,50,0,benign,0,0.000107736174,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1412136311183613,0,tn,fp,fp,tn,tn
2637,20260508_212404_nginx_delete_YuCbYY,1778300644.659,1778300644.821,48997,49051,50,50,0,benign,0,0.00010755141,0,benign,0,0.5,0,benign,tn,,1,181,0.2089982412022011,0.2089982412022011,1,malicious,0.26749283286683356,0,1,1,0,0.08032313584705009,0,tn,fp,fp,tn,tn
2440,20260508_212327_dns_tamper_i0Hbez,1778300609.612,1778300609.774,46081,46135,50,50,0,benign,0,0.000107546184,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1412134981253613,0,tn,fp,fp,tn,tn
2650,20260508_212404_nginx_delete_YuCbYY,1778300644.966,1778300645.127,49136,49190,50,50,0,benign,0,0.00010754515,0,benign,0,0.5,0,benign,tn,,1,181,0.2089982412022011,0.2089982412022011,1,malicious,0.26749283286683356,0,1,1,0,0.08032313146505009,0,tn,fp,fp,tn,tn
2453,20260508_212327_dns_tamper_i0Hbez,1778300609.908,1778300610.07,46220,46274,50,50,0,benign,0,0.00010753357,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1412134892955613,0,tn,fp,fp,tn,tn
2663,20260508_212404_nginx_delete_YuCbYY,1778300645.261,1778300645.422,49275,49329,50,50,0,benign,0,0.00010733165,0,benign,0,0.5,0,benign,tn,,1,181,0.2089982412022011,0.2089982412022011,1,malicious,0.26749283286683356,0,1,1,0,0.08032298201505009,0,tn,fp,fp,tn,tn
1840,20260508_212317_basic_enum_YrdGDI,1778300595.195,1778300595.835,39636,39685,50,50,0,benign,0,0.00010635369,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11285365303957677,0,tn,fp,fp,tn,tn
2010,20260508_212317_basic_enum_YrdGDI,1778300599.46,1778300599.571,41419,41473,50,50,0,benign,0,0.00010550581,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11285305952357677,0,tn,fp,fp,tn,tn
2603,20260508_212404_nginx_delete_YuCbYY,1778300644.39,1778300644.47,48624,48678,50,50,0,benign,0,0.00010531673,0,benign,0,0.5,0,benign,tn,,1,181,0.2089982412022011,0.2089982412022011,1,malicious,0.26749283286683356,0,1,1,0,0.08032157157105008,0,tn,fp,fp,tn,tn
2351,20260508_212327_dns_tamper_i0Hbez,1778300607.768,1778300607.932,45131,45185,50,50,0,benign,0,0.00010515045,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1412118211115613,0,tn,fp,fp,tn,tn
1926,20260508_212317_basic_enum_YrdGDI,1778300597.782,1778300597.946,40534,40588,50,50,0,benign,0,0.00010512378,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11285279210257677,0,tn,fp,fp,tn,tn
2023,20260508_212317_basic_enum_YrdGDI,1778300599.694,1778300599.864,41558,41612,50,50,0,benign,0,0.00010470291,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11285249749357677,0,tn,fp,fp,tn,tn
2394,20260508_212327_dns_tamper_i0Hbez,1778300608.741,1778300608.801,45590,45648,50,50,0,benign,0,0.000104548366,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1412113996527613,0,tn,fp,fp,tn,tn
1,20260508_211655_create_user_Tyu1u6,1778300214.242,1778300214.437,10988,11037,50,50,0,benign,0,0.00010452214,0,benign,0,0.5,0,benign,tn,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.30007316549800006,0,tn,fp,fp,tn,tn
2038,20260508_212317_basic_enum_YrdGDI,1778300600.098,1778300600.171,41718,41771,50,50,0,benign,0,0.00010450461,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11285235868357676,0,tn,fp,fp,tn,tn
2340,20260508_212327_dns_tamper_i0Hbez,1778300607.591,1778300607.667,45014,45066,50,50,0,benign,0,0.00010442869,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1412113158795613,0,tn,fp,fp,tn,tn
2293,20260508_212327_dns_tamper_i0Hbez,1778300606.356,1778300606.554,44522,44571,50,50,0,benign,0,0.00010300847,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1412103217255613,0,tn,fp,fp,tn,tn
2333,20260508_212327_dns_tamper_i0Hbez,1778300607.363,1778300607.558,44938,44991,50,50,0,benign,0,0.0001029957,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1412103127865613,0,tn,fp,fp,tn,tn
2045,20260508_212317_basic_enum_YrdGDI,1778300600.194,1778300600.403,41792,41843,50,50,0,benign,0,0.00010299236,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11285130010857677,0,tn,fp,fp,tn,tn
1855,20260508_212317_basic_enum_YrdGDI,1778300596.115,1778300596.319,39786,39835,50,50,0,benign,0,0.000102886144,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11285122575737677,0,tn,fp,fp,tn,tn
114,20260508_211655_create_user_Tyu1u6,1778300215.797,1778300215.941,12182,12235,50,50,0,benign,0,0.00010261455,0,benign,0,0.5,0,benign,tn,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.30007183018500005,0,tn,fp,fp,tn,tn
142,20260508_211655_create_user_Tyu1u6,1778300216.265,1778300216.434,12478,12527,50,50,0,benign,0,0.000102561135,0,benign,0,0.5,0,benign,tn,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.3000717927945,0,tn,fp,fp,tn,tn
1888,20260508_212317_basic_enum_YrdGDI,1778300597.002,1778300597.083,40128,40181,50,50,0,benign,0,0.000101045596,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11284993737377677,0,tn,fp,fp,tn,tn
133,20260508_211655_create_user_Tyu1u6,1778300216.172,1778300216.231,12384,12435,50,50,0,benign,0,0.00010097355,0,benign,0,0.5,0,benign,tn,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.30007068148500005,0,tn,fp,fp,tn,tn
2309,20260508_212327_dns_tamper_i0Hbez,1778300606.727,1778300606.993,44682,44737,50,50,0,benign,0,0.000100342535,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1412084555710613,0,tn,fp,fp,tn,tn
2322,20260508_212327_dns_tamper_i0Hbez,1778300607.117,1778300607.299,44821,44876,50,50,0,benign,0,0.00010034197,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1412084551755613,0,tn,fp,fp,tn,tn
1871,20260508_212317_basic_enum_YrdGDI,1778300596.478,1778300596.748,39946,40001,50,50,0,benign,0,0.000100178666,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11284933052277676,0,tn,fp,fp,tn,tn
146,20260508_211655_create_user_Tyu1u6,1778300216.418,1778300216.472,12518,12567,50,50,0,benign,0,9.958453e-05,0,benign,0,0.5,0,benign,tn,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.30006970917100007,0,tn,fp,fp,tn,tn
116,20260508_211655_create_user_Tyu1u6,1778300215.809,1778300215.964,12204,12257,50,50,0,benign,0,9.954713e-05,0,benign,0,0.5,0,benign,tn,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.30006968299100006,0,tn,fp,fp,tn,tn
2366,20260508_212327_dns_tamper_i0Hbez,1778300608.201,1778300608.255,45294,45344,50,50,0,benign,0,9.9544275e-05,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1412078967890613,0,tn,fp,fp,tn,tn
2482,20260508_212327_dns_tamper_i0Hbez,1778300610.646,1778300610.716,46526,46576,50,50,0,benign,0,9.9306686e-05,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1412077304767613,0,tn,fp,fp,tn,tn
1941,20260508_212317_basic_enum_YrdGDI,1778300598.206,1778300598.256,40697,40747,50,50,0,benign,0,9.913335e-05,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11284859880157677,0,tn,fp,fp,tn,tn
1918,20260508_212317_basic_enum_YrdGDI,1778300597.657,1778300597.713,40450,40500,50,50,0,benign,0,9.9072866e-05,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11284855646277676,0,tn,fp,fp,tn,tn
1902,20260508_212317_basic_enum_YrdGDI,1778300597.336,1778300597.395,40280,40330,50,50,0,benign,0,9.887655e-05,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11284841904157678,0,tn,fp,fp,tn,tn
2356,20260508_212327_dns_tamper_i0Hbez,1778300607.936,1778300607.984,45186,45236,50,50,0,benign,0,9.863924e-05,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1412072632645613,0,tn,fp,fp,tn,tn
107,20260508_211655_create_user_Tyu1u6,1778300215.717,1778300215.777,12109,12161,50,50,0,benign,0,9.85973e-05,0,benign,0,0.5,0,benign,tn,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.30006901811000003,0,tn,fp,fp,tn,tn
2015,20260508_212317_basic_enum_YrdGDI,1778300599.573,1778300599.626,41474,41524,50,50,0,benign,0,9.859542e-05,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11284822225057677,0,tn,fp,fp,tn,tn
2608,20260508_212404_nginx_delete_YuCbYY,1778300644.471,1778300644.521,48679,48729,50,50,0,benign,0,9.856853e-05,0,benign,0,0.5,0,benign,tn,,1,181,0.2089982412022011,0.2089982412022011,1,malicious,0.26749283286683356,0,1,1,0,0.08031684783105009,0,tn,fp,fp,tn,tn
1931,20260508_212317_basic_enum_YrdGDI,1778300597.947,1778300597.999,40589,40639,50,50,0,benign,0,9.856045e-05,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11284819777157677,0,tn,fp,fp,tn,tn
2028,20260508_212317_basic_enum_YrdGDI,1778300599.864,1778300599.912,41613,41663,50,50,0,benign,0,9.845186e-05,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11284812175857677,0,tn,fp,fp,tn,tn
1954,20260508_212317_basic_enum_YrdGDI,1778300598.538,1778300598.594,40836,40886,50,50,0,benign,0,9.835972e-05,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11284805726057677,0,tn,fp,fp,tn,tn
1968,20260508_212317_basic_enum_YrdGDI,1778300598.843,1778300598.892,40985,41035,50,50,0,benign,0,9.835239e-05,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11284805212957677,0,tn,fp,fp,tn,tn
