timestamp,event_id,syscall,syscall_num,success,exit,comm,exe,command,argc,cwd,path,uid,euid,auid,gid,egid,pid,ppid,tty,ses,key
1777867899.885,15822,unlinkat,263,yes,0,rm,/usr/bin/rm,,,/home/analyst/baseline_workload/run_20260504_041027,/tmp/,1000,1000,1000,1000,1000,16328,15852,pts3,16,tmp_activity
1777867899.885,15823,openat,257,yes,3,bash,/usr/bin/bash,,,/home/analyst/baseline_workload/run_20260504_041027,/tmp/,1000,1000,1000,1000,1000,15852,13404,pts3,16,tmp_activity
1777867899.885,15824,execve,59,yes,0,cp,/usr/bin/cp,cp /tmp/baseline_3_8_30267.tmp /home/analyst/baseline_workload/run_20260504_041027/temp/,3,/home/analyst/baseline_workload/run_20260504_041027,/usr/bin/cp,1000,1000,1000,1000,1000,16329,15852,pts3,16,exec
1777867899.886,15825,openat,257,yes,5,cp,/usr/bin/cp,,,/home/analyst/baseline_workload/run_20260504_041027,/home/analyst/baseline_workload/run_20260504_041027,1000,1000,1000,1000,1000,16329,15852,pts3,16,home_activity
1777867899.886,15826,execve,59,yes,0,rm,/usr/bin/rm,rm -f /tmp/baseline_3_8_30267.tmp,3,/home/analyst/baseline_workload/run_20260504_041027,/usr/bin/rm,1000,1000,1000,1000,1000,16330,15852,pts3,16,exec
1777867899.887,15827,unlinkat,263,yes,0,rm,/usr/bin/rm,,,/home/analyst/baseline_workload/run_20260504_041027,/tmp/,1000,1000,1000,1000,1000,16330,15852,pts3,16,tmp_activity
1777867899.888,15828,openat,257,yes,3,bash,/usr/bin/bash,,,/home/analyst/baseline_workload/run_20260504_041027,/tmp/,1000,1000,1000,1000,1000,15852,13404,pts3,16,tmp_activity
1777867899.888,15829,execve,59,yes,0,cp,/usr/bin/cp,cp /tmp/baseline_3_9_2376.tmp /home/analyst/baseline_workload/run_20260504_041027/temp/,3,/home/analyst/baseline_workload/run_20260504_041027,/usr/bin/cp,1000,1000,1000,1000,1000,16331,15852,pts3,16,exec
1777867899.889,15830,openat,257,yes,5,cp,/usr/bin/cp,,,/home/analyst/baseline_workload/run_20260504_041027,/home/analyst/baseline_workload/run_20260504_041027,1000,1000,1000,1000,1000,16331,15852,pts3,16,home_activity
1777867899.890,15831,execve,59,yes,0,rm,/usr/bin/rm,rm -f /tmp/baseline_3_9_2376.tmp,3,/home/analyst/baseline_workload/run_20260504_041027,/usr/bin/rm,1000,1000,1000,1000,1000,16332,15852,pts3,16,exec
1777867899.890,15832,unlinkat,263,yes,0,rm,/usr/bin/rm,,,/home/analyst/baseline_workload/run_20260504_041027,/tmp/,1000,1000,1000,1000,1000,16332,15852,pts3,16,tmp_activity
1777867899.891,15833,openat,257,yes,3,bash,/usr/bin/bash,,,/home/analyst/baseline_workload/run_20260504_041027,/tmp/,1000,1000,1000,1000,1000,15852,13404,pts3,16,tmp_activity
1777867899.891,15834,execve,59,yes,0,cp,/usr/bin/cp,cp /tmp/baseline_3_10_24950.tmp /home/analyst/baseline_workload/run_20260504_041027/temp/,3,/home/analyst/baseline_workload/run_20260504_041027,/usr/bin/cp,1000,1000,1000,1000,1000,16333,15852,pts3,16,exec
1777867899.892,15835,openat,257,yes,5,cp,/usr/bin/cp,,,/home/analyst/baseline_workload/run_20260504_041027,/home/analyst/baseline_workload/run_20260504_041027,1000,1000,1000,1000,1000,16333,15852,pts3,16,home_activity
1777867899.892,15836,execve,59,yes,0,rm,/usr/bin/rm,rm -f /tmp/baseline_3_10_24950.tmp,3,/home/analyst/baseline_workload/run_20260504_041027,/usr/bin/rm,1000,1000,1000,1000,1000,16334,15852,pts3,16,exec
1777867899.893,15837,unlinkat,263,yes,0,rm,/usr/bin/rm,,,/home/analyst/baseline_workload/run_20260504_041027,/tmp/,1000,1000,1000,1000,1000,16334,15852,pts3,16,tmp_activity
1777867899.893,15838,execve,59,yes,0,sleep,/usr/bin/sleep,sleep 2,2,/home/analyst/baseline_workload/run_20260504_041027,/usr/bin/sleep,1000,1000,1000,1000,1000,16335,15852,pts3,16,exec
1777867901.010,15839,execve,59,yes,0,attack_marker.s,/usr/bin/env,/usr/bin/env bash ./attack_marker.sh dropper stop drop1,6,/home/analyst/aegis_utils,./attack_marker.sh,1000,1000,1000,1000,1000,16336,13462,pts4,17,exec
1777867901.011,15840,execve,59,no,-2,attack_marker.s,/usr/bin/env,,,/home/analyst/aegis_utils,/usr/local/sbin/bash,1000,1000,1000,1000,1000,16336,13462,pts4,17,exec
1777867901.011,15841,execve,59,no,-2,attack_marker.s,/usr/bin/env,,,/home/analyst/aegis_utils,/usr/local/bin/bash,1000,1000,1000,1000,1000,16336,13462,pts4,17,exec
1777867901.011,15842,execve,59,no,-2,attack_marker.s,/usr/bin/env,,,/home/analyst/aegis_utils,/usr/sbin/bash,1000,1000,1000,1000,1000,16336,13462,pts4,17,exec
1777867901.011,15843,execve,59,yes,0,bash,/usr/bin/bash,bash ./attack_marker.sh dropper stop drop1,5,/home/analyst/aegis_utils,/usr/bin/bash,1000,1000,1000,1000,1000,16336,13462,pts4,17,exec
1777867901.013,15844,execve,59,yes,0,date,/usr/bin/date,date +%s,2,/home/analyst/aegis_utils,/usr/bin/date,1000,1000,1000,1000,1000,16337,16336,pts4,17,exec
1777867901.015,15845,execve,59,yes,0,date,/usr/bin/date,date -Is,2,/home/analyst/aegis_utils,/usr/bin/date,1000,1000,1000,1000,1000,16338,16336,pts4,17,exec
1777867901.016,15846,openat,257,yes,3,bash,/usr/bin/bash,,,/home/analyst/aegis_utils,/home/analyst/aegis_utils,1000,1000,1000,1000,1000,16336,13462,pts4,17,home_activity
1777867901.895,15847,execve,59,yes,0,mkdir,/usr/bin/mkdir,mkdir -p projects/project_3/src projects/project_3/data projects/project_3/notes docs scripts downloads temp archive logs,11,/home/analyst/baseline_workload/run_20260504_041027,/usr/bin/mkdir,1000,1000,1000,1000,1000,16339,15852,pts3,16,exec
1777867901.896,15848,mkdir,83,no,-17,mkdir,/usr/bin/mkdir,,,/home/analyst/baseline_workload/run_20260504_041027,/home/analyst/baseline_workload/run_20260504_041027,1000,1000,1000,1000,1000,16339,15852,pts3,16,home_activity
1777867901.896,15849,mkdir,83,no,-17,mkdir,/usr/bin/mkdir,,,/home/analyst/baseline_workload/run_20260504_041027/projects,/home/analyst/baseline_workload/run_20260504_041027/projects,1000,1000,1000,1000,1000,16339,15852,pts3,16,home_activity
1777867901.896,15850,mkdir,83,no,-17,mkdir,/usr/bin/mkdir,,,/home/analyst/baseline_workload/run_20260504_041027/projects/project_3,/home/analyst/baseline_workload/run_20260504_041027/projects/project_3,1000,1000,1000,1000,1000,16339,15852,pts3,16,home_activity
1777867901.896,15851,mkdir,83,no,-17,mkdir,/usr/bin/mkdir,,,/home/analyst/baseline_workload/run_20260504_041027,/home/analyst/baseline_workload/run_20260504_041027,1000,1000,1000,1000,1000,16339,15852,pts3,16,home_activity
1777867901.896,15852,mkdir,83,no,-17,mkdir,/usr/bin/mkdir,,,/home/analyst/baseline_workload/run_20260504_041027/projects,/home/analyst/baseline_workload/run_20260504_041027/projects,1000,1000,1000,1000,1000,16339,15852,pts3,16,home_activity
1777867901.896,15853,mkdir,83,no,-17,mkdir,/usr/bin/mkdir,,,/home/analyst/baseline_workload/run_20260504_041027/projects/project_3,/home/analyst/baseline_workload/run_20260504_041027/projects/project_3,1000,1000,1000,1000,1000,16339,15852,pts3,16,home_activity
1777867901.896,15854,mkdir,83,no,-17,mkdir,/usr/bin/mkdir,,,/home/analyst/baseline_workload/run_20260504_041027,/home/analyst/baseline_workload/run_20260504_041027,1000,1000,1000,1000,1000,16339,15852,pts3,16,home_activity
1777867901.896,15855,mkdir,83,no,-17,mkdir,/usr/bin/mkdir,,,/home/analyst/baseline_workload/run_20260504_041027/projects,/home/analyst/baseline_workload/run_20260504_041027/projects,1000,1000,1000,1000,1000,16339,15852,pts3,16,home_activity
1777867901.897,15856,mkdir,83,no,-17,mkdir,/usr/bin/mkdir,,,/home/analyst/baseline_workload/run_20260504_041027/projects/project_3,/home/analyst/baseline_workload/run_20260504_041027/projects/project_3,1000,1000,1000,1000,1000,16339,15852,pts3,16,home_activity
1777867901.897,15857,mkdir,83,no,-17,mkdir,/usr/bin/mkdir,,,/home/analyst/baseline_workload/run_20260504_041027,/home/analyst/baseline_workload/run_20260504_041027,1000,1000,1000,1000,1000,16339,15852,pts3,16,home_activity
1777867901.897,15858,mkdir,83,no,-17,mkdir,/usr/bin/mkdir,,,/home/analyst/baseline_workload/run_20260504_041027,/home/analyst/baseline_workload/run_20260504_041027,1000,1000,1000,1000,1000,16339,15852,pts3,16,home_activity
1777867901.897,15859,mkdir,83,no,-17,mkdir,/usr/bin/mkdir,,,/home/analyst/baseline_workload/run_20260504_041027,/home/analyst/baseline_workload/run_20260504_041027,1000,1000,1000,1000,1000,16339,15852,pts3,16,home_activity
1777867901.897,15860,mkdir,83,no,-17,mkdir,/usr/bin/mkdir,,,/home/analyst/baseline_workload/run_20260504_041027,/home/analyst/baseline_workload/run_20260504_041027,1000,1000,1000,1000,1000,16339,15852,pts3,16,home_activity
1777867901.897,15861,mkdir,83,no,-17,mkdir,/usr/bin/mkdir,,,/home/analyst/baseline_workload/run_20260504_041027,/home/analyst/baseline_workload/run_20260504_041027,1000,1000,1000,1000,1000,16339,15852,pts3,16,home_activity
1777867901.897,15862,mkdir,83,no,-17,mkdir,/usr/bin/mkdir,,,/home/analyst/baseline_workload/run_20260504_041027,/home/analyst/baseline_workload/run_20260504_041027,1000,1000,1000,1000,1000,16339,15852,pts3,16,home_activity
1777867901.898,15863,openat,257,yes,3,bash,/usr/bin/bash,,,/home/analyst/baseline_workload/run_20260504_041027,logs/,1000,1000,1000,1000,1000,16340,15852,pts3,16,home_activity
1777867901.898,15864,execve,59,yes,0,sudo,/usr/bin/sudo,sudo systemctl status nginx --no-pager,5,/home/analyst/baseline_workload/run_20260504_041027,/usr/bin/sudo,1000,0,1000,1000,1000,16340,15852,pts3,16,exec
1777867901.900,15865,connect,42,no,-2,sudo,/usr/bin/sudo,,,/home/analyst/baseline_workload/run_20260504_041027,/var/run/nscd/socket,1000,0,1000,1000,1000,16340,15852,pts3,16,network_connect
1777867901.900,15866,connect,42,no,-2,sudo,/usr/bin/sudo,,,/home/analyst/baseline_workload/run_20260504_041027,/var/run/nscd/socket,1000,0,1000,1000,1000,16340,15852,pts3,16,network_connect
1777867901.901,15867,connect,42,no,-2,sudo,/usr/bin/sudo,,,/home/analyst/baseline_workload/run_20260504_041027,/var/run/nscd/socket,0,0,1000,1000,0,16340,15852,pts3,16,network_connect
1777867901.901,15868,connect,42,no,-2,sudo,/usr/bin/sudo,,,/home/analyst/baseline_workload/run_20260504_041027,/var/run/nscd/socket,0,0,1000,1000,0,16340,15852,pts3,16,network_connect
1777867901.902,15869,connect,42,yes,0,sudo,/usr/bin/sudo,,,,,0,0,1000,1000,0,16340,15852,pts3,16,network_connect
1777867901.907,15870,connect,42,yes,0,sudo,/usr/bin/sudo,,,,,0,0,1000,1000,0,16340,15852,pts3,16,network_connect
1777867901.907,15871,connect,42,yes,0,sudo,/usr/bin/sudo,,,,,0,0,1000,1000,0,16340,15852,pts3,16,network_connect
1777867901.907,15872,connect,42,no,-22,sudo,/usr/bin/sudo,,,,,0,0,1000,1000,0,16340,15852,pts3,16,network_connect
1777867901.907,15873,connect,42,no,-2,sudo,/usr/bin/sudo,,,/home/analyst/baseline_workload/run_20260504_041027,/var/run/nscd/socket,1000,0,1000,1000,0,16340,15852,pts3,16,network_connect
1777867901.907,15874,connect,42,no,-2,sudo,/usr/bin/sudo,,,/home/analyst/baseline_workload/run_20260504_041027,/var/run/nscd/socket,1000,0,1000,1000,0,16340,15852,pts3,16,network_connect
1777867901.909,15876,openat,257,no,-17,sudo,/usr/bin/sudo,,,/home/analyst/baseline_workload/run_20260504_041027,/home/analyst/,1000,1000,1000,1000,1000,16340,15852,pts3,16,home_activity
1777867901.909,15877,connect,42,yes,0,sudo,/usr/bin/sudo,,,/home/analyst/baseline_workload/run_20260504_041027,/dev/log,1000,0,1000,1000,1000,16340,15852,pts3,16,network_connect
1777867901.909,15879,chown,92,yes,0,sudo,/usr/bin/sudo,,,/home/analyst/baseline_workload/run_20260504_041027,/dev/pts/5,1000,0,1000,1000,1000,16340,15852,pts3,16,owner_change
1777867901.910,15882,execve,59,yes,0,systemctl,/usr/bin/systemctl,systemctl status nginx --no-pager,4,/home/analyst/baseline_workload/run_20260504_041027,/usr/bin/systemctl,0,0,1000,0,0,16342,16341,pts5,16,exec
1777867901.912,15883,connect,42,yes,0,systemctl,/usr/bin/systemctl,,,/home/analyst/baseline_workload/run_20260504_041027,/run/systemd/private,0,0,1000,0,0,16342,16341,pts5,16,network_connect
1777867901.917,15886,execve,59,yes,0,sleep,/usr/bin/sleep,sleep 1,2,/home/analyst/baseline_workload/run_20260504_041027,/usr/bin/sleep,1000,1000,1000,1000,1000,16343,15852,pts3,16,exec
1777867902.919,15887,openat,257,yes,3,bash,/usr/bin/bash,,,/home/analyst/baseline_workload/run_20260504_041027,logs/,1000,1000,1000,1000,1000,16344,15852,pts3,16,home_activity
1777867902.919,15888,execve,59,yes,0,sudo,/usr/bin/sudo,sudo systemctl status ssh --no-pager,5,/home/analyst/baseline_workload/run_20260504_041027,/usr/bin/sudo,1000,0,1000,1000,1000,16344,15852,pts3,16,exec
1777867902.922,15889,connect,42,no,-2,sudo,/usr/bin/sudo,,,/home/analyst/baseline_workload/run_20260504_041027,/var/run/nscd/socket,1000,0,1000,1000,1000,16344,15852,pts3,16,network_connect
1777867902.922,15890,connect,42,no,-2,sudo,/usr/bin/sudo,,,/home/analyst/baseline_workload/run_20260504_041027,/var/run/nscd/socket,1000,0,1000,1000,1000,16344,15852,pts3,16,network_connect
1777867902.922,15891,connect,42,no,-2,sudo,/usr/bin/sudo,,,/home/analyst/baseline_workload/run_20260504_041027,/var/run/nscd/socket,0,0,1000,1000,0,16344,15852,pts3,16,network_connect
1777867902.922,15892,connect,42,no,-2,sudo,/usr/bin/sudo,,,/home/analyst/baseline_workload/run_20260504_041027,/var/run/nscd/socket,0,0,1000,1000,0,16344,15852,pts3,16,network_connect
1777867902.922,15893,connect,42,yes,0,sudo,/usr/bin/sudo,,,,,0,0,1000,1000,0,16344,15852,pts3,16,network_connect
1777867902.928,15894,connect,42,yes,0,sudo,/usr/bin/sudo,,,,,0,0,1000,1000,0,16344,15852,pts3,16,network_connect
1777867902.928,15895,connect,42,yes,0,sudo,/usr/bin/sudo,,,,,0,0,1000,1000,0,16344,15852,pts3,16,network_connect
1777867902.929,15896,connect,42,no,-22,sudo,/usr/bin/sudo,,,,,0,0,1000,1000,0,16344,15852,pts3,16,network_connect
1777867902.929,15897,connect,42,no,-2,sudo,/usr/bin/sudo,,,/home/analyst/baseline_workload/run_20260504_041027,/var/run/nscd/socket,1000,0,1000,1000,0,16344,15852,pts3,16,network_connect
1777867902.929,15898,connect,42,no,-2,sudo,/usr/bin/sudo,,,/home/analyst/baseline_workload/run_20260504_041027,/var/run/nscd/socket,1000,0,1000,1000,0,16344,15852,pts3,16,network_connect
1777867902.930,15900,openat,257,no,-17,sudo,/usr/bin/sudo,,,/home/analyst/baseline_workload/run_20260504_041027,/home/analyst/,1000,1000,1000,1000,1000,16344,15852,pts3,16,home_activity
1777867902.930,15901,connect,42,yes,0,sudo,/usr/bin/sudo,,,/home/analyst/baseline_workload/run_20260504_041027,/dev/log,1000,0,1000,1000,1000,16344,15852,pts3,16,network_connect
1777867902.930,15903,chown,92,yes,0,sudo,/usr/bin/sudo,,,/home/analyst/baseline_workload/run_20260504_041027,/dev/pts/5,1000,0,1000,1000,1000,16344,15852,pts3,16,owner_change
1777867902.931,15906,execve,59,yes,0,systemctl,/usr/bin/systemctl,systemctl status ssh --no-pager,4,/home/analyst/baseline_workload/run_20260504_041027,/usr/bin/systemctl,0,0,1000,0,0,16346,16345,pts5,16,exec
1777867902.933,15907,connect,42,yes,0,systemctl,/usr/bin/systemctl,,,/home/analyst/baseline_workload/run_20260504_041027,/run/systemd/private,0,0,1000,0,0,16346,16345,pts5,16,network_connect
1777867902.937,15910,execve,59,yes,0,sleep,/usr/bin/sleep,sleep 1,2,/home/analyst/baseline_workload/run_20260504_041027,/usr/bin/sleep,1000,1000,1000,1000,1000,16347,15852,pts3,16,exec
1777867903.939,15911,openat,257,yes,3,bash,/usr/bin/bash,,,/home/analyst/baseline_workload/run_20260504_041027,logs/,1000,1000,1000,1000,1000,16348,15852,pts3,16,home_activity
1777867903.939,15912,execve,59,yes,0,sudo,/usr/bin/sudo,sudo journalctl -n --no-pager,5,/home/analyst/baseline_workload/run_20260504_041027,/usr/bin/sudo,1000,0,1000,1000,1000,16348,15852,pts3,16,exec
1777867903.941,15913,connect,42,no,-2,sudo,/usr/bin/sudo,,,/home/analyst/baseline_workload/run_20260504_041027,/var/run/nscd/socket,1000,0,1000,1000,1000,16348,15852,pts3,16,network_connect
1777867903.941,15914,connect,42,no,-2,sudo,/usr/bin/sudo,,,/home/analyst/baseline_workload/run_20260504_041027,/var/run/nscd/socket,1000,0,1000,1000,1000,16348,15852,pts3,16,network_connect
1777867903.942,15915,connect,42,no,-2,sudo,/usr/bin/sudo,,,/home/analyst/baseline_workload/run_20260504_041027,/var/run/nscd/socket,0,0,1000,1000,0,16348,15852,pts3,16,network_connect
1777867903.942,15916,connect,42,no,-2,sudo,/usr/bin/sudo,,,/home/analyst/baseline_workload/run_20260504_041027,/var/run/nscd/socket,0,0,1000,1000,0,16348,15852,pts3,16,network_connect
1777867903.942,15917,connect,42,yes,0,sudo,/usr/bin/sudo,,,,,0,0,1000,1000,0,16348,15852,pts3,16,network_connect
1777867903.947,15918,connect,42,yes,0,sudo,/usr/bin/sudo,,,,,0,0,1000,1000,0,16348,15852,pts3,16,network_connect
1777867903.947,15919,connect,42,yes,0,sudo,/usr/bin/sudo,,,,,0,0,1000,1000,0,16348,15852,pts3,16,network_connect
1777867903.947,15920,connect,42,no,-22,sudo,/usr/bin/sudo,,,,,0,0,1000,1000,0,16348,15852,pts3,16,network_connect
1777867903.947,15921,connect,42,no,-2,sudo,/usr/bin/sudo,,,/home/analyst/baseline_workload/run_20260504_041027,/var/run/nscd/socket,1000,0,1000,1000,0,16348,15852,pts3,16,network_connect
1777867903.947,15922,connect,42,no,-2,sudo,/usr/bin/sudo,,,/home/analyst/baseline_workload/run_20260504_041027,/var/run/nscd/socket,1000,0,1000,1000,0,16348,15852,pts3,16,network_connect
1777867903.949,15924,openat,257,no,-17,sudo,/usr/bin/sudo,,,/home/analyst/baseline_workload/run_20260504_041027,/home/analyst/,1000,1000,1000,1000,1000,16348,15852,pts3,16,home_activity
1777867903.949,15925,connect,42,yes,0,sudo,/usr/bin/sudo,,,/home/analyst/baseline_workload/run_20260504_041027,/dev/log,1000,0,1000,1000,1000,16348,15852,pts3,16,network_connect
1777867903.949,15927,chown,92,yes,0,sudo,/usr/bin/sudo,,,/home/analyst/baseline_workload/run_20260504_041027,/dev/pts/5,1000,0,1000,1000,1000,16348,15852,pts3,16,owner_change
1777867903.950,15930,execve,59,yes,0,journalctl,/usr/bin/journalctl,journalctl -n --no-pager,4,/home/analyst/baseline_workload/run_20260504_041027,/usr/bin/journalctl,0,0,1000,0,0,16350,16349,pts5,16,exec
1777867903.954,15933,execve,59,yes,0,sleep,/usr/bin/sleep,sleep 3,2,/home/analyst/baseline_workload/run_20260504_041027,/usr/bin/sleep,1000,1000,1000,1000,1000,16351,15852,pts3,16,exec
1777867906.956,15934,execve,59,yes,0,mkdir,/usr/bin/mkdir,mkdir -p /home/analyst/.ssh,3,/home/analyst/baseline_workload/run_20260504_041027,/usr/bin/mkdir,1000,1000,1000,1000,1000,16352,15852,pts3,16,exec
1777867906.957,15935,mkdir,83,no,-17,mkdir,/usr/bin/mkdir,,,/home,/home,1000,1000,1000,1000,1000,16352,15852,pts3,16,home_activity
1777867906.957,15936,mkdir,83,no,-17,mkdir,/usr/bin/mkdir,,,/home/analyst,/home/analyst,1000,1000,1000,1000,1000,16352,15852,pts3,16,home_activity
1777867906.958,15937,execve,59,yes,0,chmod,/usr/bin/chmod,chmod 700 /home/analyst/.ssh,3,/home/analyst/baseline_workload/run_20260504_041027,/usr/bin/chmod,1000,1000,1000,1000,1000,16353,15852,pts3,16,exec
1777867906.959,15938,fchmodat,268,yes,0,chmod,/usr/bin/chmod,,,/home/analyst/baseline_workload/run_20260504_041027,/home/analyst/.ssh,1000,1000,1000,1000,1000,16353,15852,pts3,16,home_activity
1777867906.959,15939,openat,257,yes,3,bash,/usr/bin/bash,,,/home/analyst/baseline_workload/run_20260504_041027,/home/analyst/.ssh/,1000,1000,1000,1000,1000,16354,15852,pts3,16,home_activity
1777867906.959,15940,execve,59,yes,0,cat,/usr/bin/cat,cat,1,/home/analyst/baseline_workload/run_20260504_041027,/usr/bin/cat,1000,1000,1000,1000,1000,16354,15852,pts3,16,exec
1777867906.961,15941,execve,59,yes,0,chmod,/usr/bin/chmod,chmod 600 /home/analyst/.ssh/config,3,/home/analyst/baseline_workload/run_20260504_041027,/usr/bin/chmod,1000,1000,1000,1000,1000,16355,15852,pts3,16,exec
1777867906.962,15942,fchmodat,268,yes,0,chmod,/usr/bin/chmod,,,/home/analyst/baseline_workload/run_20260504_041027,/home/analyst/.ssh/config,1000,1000,1000,1000,1000,16355,15852,pts3,16,home_activity
1777867906.962,15943,execve,59,yes,0,touch,/usr/bin/touch,touch /home/analyst/.ssh/known_hosts,2,/home/analyst/baseline_workload/run_20260504_041027,/usr/bin/touch,1000,1000,1000,1000,1000,16356,15852,pts3,16,exec
1777867906.963,15944,openat,257,yes,3,touch,/usr/bin/touch,,,/home/analyst/baseline_workload/run_20260504_041027,/home/analyst/.ssh/,1000,1000,1000,1000,1000,16356,15852,pts3,16,home_activity
1777867906.964,15945,execve,59,yes,0,chmod,/usr/bin/chmod,chmod 644 /home/analyst/.ssh/known_hosts,3,/home/analyst/baseline_workload/run_20260504_041027,/usr/bin/chmod,1000,1000,1000,1000,1000,16357,15852,pts3,16,exec
1777867906.964,15946,fchmodat,268,yes,0,chmod,/usr/bin/chmod,,,/home/analyst/baseline_workload/run_20260504_041027,/home/analyst/.ssh/known_hosts,1000,1000,1000,1000,1000,16357,15852,pts3,16,home_activity
1777867906.965,15947,openat,257,yes,3,bash,/usr/bin/bash,,,/home/analyst/baseline_workload/run_20260504_041027,/home/analyst/.ssh/,1000,1000,1000,1000,1000,15852,13404,pts3,16,home_activity
1777867906.965,15948,execve,59,yes,0,sleep,/usr/bin/sleep,sleep 1,2,/home/analyst/baseline_workload/run_20260504_041027,/usr/bin/sleep,1000,1000,1000,1000,1000,16358,15852,pts3,16,exec
1777867907.968,15949,execve,59,yes,0,mkdir,/usr/bin/mkdir,mkdir -p projects/project_3/src projects/project_3/data projects/project_3/notes docs scripts downloads temp archive logs,11,/home/analyst/baseline_workload/run_20260504_041027,/usr/bin/mkdir,1000,1000,1000,1000,1000,16359,15852,pts3,16,exec
1777867907.969,15950,mkdir,83,no,-17,mkdir,/usr/bin/mkdir,,,/home/analyst/baseline_workload/run_20260504_041027,/home/analyst/baseline_workload/run_20260504_041027,1000,1000,1000,1000,1000,16359,15852,pts3,16,home_activity
1777867907.969,15951,mkdir,83,no,-17,mkdir,/usr/bin/mkdir,,,/home/analyst/baseline_workload/run_20260504_041027/projects,/home/analyst/baseline_workload/run_20260504_041027/projects,1000,1000,1000,1000,1000,16359,15852,pts3,16,home_activity
1777867907.969,15952,mkdir,83,no,-17,mkdir,/usr/bin/mkdir,,,/home/analyst/baseline_workload/run_20260504_041027/projects/project_3,/home/analyst/baseline_workload/run_20260504_041027/projects/project_3,1000,1000,1000,1000,1000,16359,15852,pts3,16,home_activity
1777867907.969,15953,mkdir,83,no,-17,mkdir,/usr/bin/mkdir,,,/home/analyst/baseline_workload/run_20260504_041027,/home/analyst/baseline_workload/run_20260504_041027,1000,1000,1000,1000,1000,16359,15852,pts3,16,home_activity
1777867907.969,15954,mkdir,83,no,-17,mkdir,/usr/bin/mkdir,,,/home/analyst/baseline_workload/run_20260504_041027/projects,/home/analyst/baseline_workload/run_20260504_041027/projects,1000,1000,1000,1000,1000,16359,15852,pts3,16,home_activity
1777867907.969,15955,mkdir,83,no,-17,mkdir,/usr/bin/mkdir,,,/home/analyst/baseline_workload/run_20260504_041027/projects/project_3,/home/analyst/baseline_workload/run_20260504_041027/projects/project_3,1000,1000,1000,1000,1000,16359,15852,pts3,16,home_activity
1777867907.969,15956,mkdir,83,no,-17,mkdir,/usr/bin/mkdir,,,/home/analyst/baseline_workload/run_20260504_041027,/home/analyst/baseline_workload/run_20260504_041027,1000,1000,1000,1000,1000,16359,15852,pts3,16,home_activity
1777867907.969,15957,mkdir,83,no,-17,mkdir,/usr/bin/mkdir,,,/home/analyst/baseline_workload/run_20260504_041027/projects,/home/analyst/baseline_workload/run_20260504_041027/projects,1000,1000,1000,1000,1000,16359,15852,pts3,16,home_activity
1777867907.969,15958,mkdir,83,no,-17,mkdir,/usr/bin/mkdir,,,/home/analyst/baseline_workload/run_20260504_041027/projects/project_3,/home/analyst/baseline_workload/run_20260504_041027/projects/project_3,1000,1000,1000,1000,1000,16359,15852,pts3,16,home_activity
1777867907.969,15959,mkdir,83,no,-17,mkdir,/usr/bin/mkdir,,,/home/analyst/baseline_workload/run_20260504_041027,/home/analyst/baseline_workload/run_20260504_041027,1000,1000,1000,1000,1000,16359,15852,pts3,16,home_activity
1777867907.969,15960,mkdir,83,no,-17,mkdir,/usr/bin/mkdir,,,/home/analyst/baseline_workload/run_20260504_041027,/home/analyst/baseline_workload/run_20260504_041027,1000,1000,1000,1000,1000,16359,15852,pts3,16,home_activity
1777867907.969,15961,mkdir,83,no,-17,mkdir,/usr/bin/mkdir,,,/home/analyst/baseline_workload/run_20260504_041027,/home/analyst/baseline_workload/run_20260504_041027,1000,1000,1000,1000,1000,16359,15852,pts3,16,home_activity
1777867907.969,15962,mkdir,83,no,-17,mkdir,/usr/bin/mkdir,,,/home/analyst/baseline_workload/run_20260504_041027,/home/analyst/baseline_workload/run_20260504_041027,1000,1000,1000,1000,1000,16359,15852,pts3,16,home_activity
1777867907.969,15963,mkdir,83,no,-17,mkdir,/usr/bin/mkdir,,,/home/analyst/baseline_workload/run_20260504_041027,/home/analyst/baseline_workload/run_20260504_041027,1000,1000,1000,1000,1000,16359,15852,pts3,16,home_activity
1777867907.969,15964,mkdir,83,no,-17,mkdir,/usr/bin/mkdir,,,/home/analyst/baseline_workload/run_20260504_041027,/home/analyst/baseline_workload/run_20260504_041027,1000,1000,1000,1000,1000,16359,15852,pts3,16,home_activity
1777867907.969,15965,openat,257,yes,3,bash,/usr/bin/bash,,,/home/analyst/baseline_workload/run_20260504_041027,scripts/,1000,1000,1000,1000,1000,16360,15852,pts3,16,home_activity
1777867907.969,15966,execve,59,yes,0,cat,/usr/bin/cat,cat,1,/home/analyst/baseline_workload/run_20260504_041027,/usr/bin/cat,1000,1000,1000,1000,1000,16360,15852,pts3,16,exec
1777867907.971,15967,execve,59,yes,0,chmod,/usr/bin/chmod,chmod +x scripts/hello_3_14021.sh,3,/home/analyst/baseline_workload/run_20260504_041027,/usr/bin/chmod,1000,1000,1000,1000,1000,16361,15852,pts3,16,exec
1777867907.972,15968,fchmodat,268,yes,0,chmod,/usr/bin/chmod,,,/home/analyst/baseline_workload/run_20260504_041027,scripts/hello_3_14021.sh,1000,1000,1000,1000,1000,16361,15852,pts3,16,home_activity
1777867907.973,15969,openat,257,yes,3,bash,/usr/bin/bash,,,/home/analyst/baseline_workload/run_20260504_041027,logs/,1000,1000,1000,1000,1000,16362,15852,pts3,16,home_activity
