seconds_from_attack_start,attack_payload,attack_delivery,syscall,key,comm,command,proctitle,cwd,manual_label,manual_note,timestamp,event_id,anchor_phase,attack_run_id,attack_chain_id,attack_category,success,exit,exe,path,paths,uid,euid,auid,pid,ppid,tty,ses
1.826016,priv_esc/root_dirtyfrag,ssh_auth,unlink,file_destroy,(udev-worker),,(udev-worker),/,benign,,1778300219.439,13367,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,no,-2,/usr/bin/udevadm,/run/udev/data/,/run/udev/data/,0,0,4294967295,16454,4426,(none),4294967295
3.441016,priv_esc/root_dirtyfrag,ssh_auth,unlink,file_destroy,(udev-worker),,(udev-worker),/,benign,,1778300221.054,13368,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,no,-2,/usr/bin/udevadm,/run/udev/data/,/run/udev/data/,0,0,4294967295,16454,4426,(none),4294967295
3.442017,priv_esc/root_dirtyfrag,ssh_auth,connect,network_connect,exp,,"bash -c fifo=""$1"" transcript=""$2"" tail -f ""$fifo"" | ./exp >> ""$transcript"" 2>&1 bash /tmp/.cache/aegis_dirtyfrag_2",,benign,,1778300221.055,13369,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/tmp/.cache/aegis_dirtyfrag_20260508_211658_root_dirtyfrag_t1hRDK/dirtyfrag/exp,,,1001,1001,1001,16451,16446,(none),36
3.693017,priv_esc/root_dirtyfrag,ssh_auth,openat,tmp_activity,bash,,bash -c bash -s,/tmp/.cache/aegis_dirtyfrag_20260508_211658_root_dirtyfrag_t1hRDK/dirtyfrag,benign,,1778300221.306,13370,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,3,/usr/bin/bash,/tmp/.cache/aegis_dirtyfrag_20260508_211658_root_dirtyfrag_t1hRDK/,/tmp/.cache/aegis_dirtyfrag_20260508_211658_root_dirtyfrag_t1hRDK/|/tmp/.cache/aegis_dirtyfrag_20260508_211658_root_dirtyfrag_t1hRDK/root_shell.in,1001,1001,1001,16380,16379,(none),36
3.694016,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,grep,grep -q __AEGIS_DIRTYFRAG_ROOT_SESSION_READY_20260508_211658_root_dirtyfrag_t1hRDK__ /tmp/.cache/aegis_dirtyfrag_20260508_211658_root_dirtyfrag_t1hRDK/root_shell.log,grep -q __AEGIS_DIRTYFRAG_ROOT_SESSION_READY_20260508_211658_root_dirtyfrag_t1hRDK__ /tmp/.cache/aegis_dirtyfrag_20260508_211658,/tmp/.cache/aegis_dirtyfrag_20260508_211658_root_dirtyfrag_t1hRDK/dirtyfrag,benign,,1778300221.307,13371,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/grep,/usr/bin/grep,/usr/bin/grep|/lib64/ld-linux-x86-64.so.2,1001,1001,1001,16470,16380,(none),36
3.696017,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,sleep,sleep 1,sleep 1,/tmp/.cache/aegis_dirtyfrag_20260508_211658_root_dirtyfrag_t1hRDK/dirtyfrag,benign,,1778300221.309,13372,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/sleep,/usr/bin/sleep,/usr/bin/sleep|/lib64/ld-linux-x86-64.so.2,1001,1001,1001,16471,16380,(none),36
3.864017,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,mkdir,mkdir -p projects/project_2/src projects/project_2/data projects/project_2/notes projects/project_2/reports projects/project_2/config docs scripts downloads temp archive logs,mkdir -p projects/project_2/src projects/project_2/data projects/project_2/notes projects/project_2/reports projects/project_2/c,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300221.477,13373,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/mkdir,/usr/bin/mkdir,/usr/bin/mkdir|/lib64/ld-linux-x86-64.so.2,1000,1000,1000,16472,15400,(none),25
3.865016,priv_esc/root_dirtyfrag,ssh_auth,mkdir,home_activity,mkdir,,mkdir -p projects/project_2/src projects/project_2/data projects/project_2/notes projects/project_2/reports projects/project_2/c,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300221.478,13374,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538,/home/analyst/baseline_workload/run_20260509_041538,1000,1000,1000,16472,15400,(none),25
3.865016,priv_esc/root_dirtyfrag,ssh_auth,mkdir,home_activity,mkdir,,mkdir -p projects/project_2/src projects/project_2/data projects/project_2/notes projects/project_2/reports projects/project_2/c,/home/analyst/baseline_workload/run_20260509_041538/projects,benign,,1778300221.478,13375,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538/projects,/home/analyst/baseline_workload/run_20260509_041538/projects,1000,1000,1000,16472,15400,(none),25
3.865016,priv_esc/root_dirtyfrag,ssh_auth,mkdir,home_activity,mkdir,,mkdir -p projects/project_2/src projects/project_2/data projects/project_2/notes projects/project_2/reports projects/project_2/c,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2,benign,,1778300221.478,13376,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2,1000,1000,1000,16472,15400,(none),25
3.865016,priv_esc/root_dirtyfrag,ssh_auth,mkdir,home_activity,mkdir,,mkdir -p projects/project_2/src projects/project_2/data projects/project_2/notes projects/project_2/reports projects/project_2/c,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300221.478,13377,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538,/home/analyst/baseline_workload/run_20260509_041538,1000,1000,1000,16472,15400,(none),25
3.865016,priv_esc/root_dirtyfrag,ssh_auth,mkdir,home_activity,mkdir,,mkdir -p projects/project_2/src projects/project_2/data projects/project_2/notes projects/project_2/reports projects/project_2/c,/home/analyst/baseline_workload/run_20260509_041538/projects,benign,,1778300221.478,13378,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538/projects,/home/analyst/baseline_workload/run_20260509_041538/projects,1000,1000,1000,16472,15400,(none),25
3.865016,priv_esc/root_dirtyfrag,ssh_auth,mkdir,home_activity,mkdir,,mkdir -p projects/project_2/src projects/project_2/data projects/project_2/notes projects/project_2/reports projects/project_2/c,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2,benign,,1778300221.478,13379,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2,1000,1000,1000,16472,15400,(none),25
3.865016,priv_esc/root_dirtyfrag,ssh_auth,mkdir,home_activity,mkdir,,mkdir -p projects/project_2/src projects/project_2/data projects/project_2/notes projects/project_2/reports projects/project_2/c,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300221.478,13380,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538,/home/analyst/baseline_workload/run_20260509_041538,1000,1000,1000,16472,15400,(none),25
3.865016,priv_esc/root_dirtyfrag,ssh_auth,mkdir,home_activity,mkdir,,mkdir -p projects/project_2/src projects/project_2/data projects/project_2/notes projects/project_2/reports projects/project_2/c,/home/analyst/baseline_workload/run_20260509_041538/projects,benign,,1778300221.478,13381,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538/projects,/home/analyst/baseline_workload/run_20260509_041538/projects,1000,1000,1000,16472,15400,(none),25
3.865016,priv_esc/root_dirtyfrag,ssh_auth,mkdir,home_activity,mkdir,,mkdir -p projects/project_2/src projects/project_2/data projects/project_2/notes projects/project_2/reports projects/project_2/c,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2,benign,,1778300221.478,13382,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2,1000,1000,1000,16472,15400,(none),25
3.865016,priv_esc/root_dirtyfrag,ssh_auth,mkdir,home_activity,mkdir,,mkdir -p projects/project_2/src projects/project_2/data projects/project_2/notes projects/project_2/reports projects/project_2/c,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300221.478,13383,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538,/home/analyst/baseline_workload/run_20260509_041538,1000,1000,1000,16472,15400,(none),25
3.865016,priv_esc/root_dirtyfrag,ssh_auth,mkdir,home_activity,mkdir,,mkdir -p projects/project_2/src projects/project_2/data projects/project_2/notes projects/project_2/reports projects/project_2/c,/home/analyst/baseline_workload/run_20260509_041538/projects,benign,,1778300221.478,13384,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538/projects,/home/analyst/baseline_workload/run_20260509_041538/projects,1000,1000,1000,16472,15400,(none),25
3.865016,priv_esc/root_dirtyfrag,ssh_auth,mkdir,home_activity,mkdir,,mkdir -p projects/project_2/src projects/project_2/data projects/project_2/notes projects/project_2/reports projects/project_2/c,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2,benign,,1778300221.478,13385,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2,1000,1000,1000,16472,15400,(none),25
3.865016,priv_esc/root_dirtyfrag,ssh_auth,mkdir,home_activity,mkdir,,mkdir -p projects/project_2/src projects/project_2/data projects/project_2/notes projects/project_2/reports projects/project_2/c,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300221.478,13386,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538,/home/analyst/baseline_workload/run_20260509_041538,1000,1000,1000,16472,15400,(none),25
3.865016,priv_esc/root_dirtyfrag,ssh_auth,mkdir,home_activity,mkdir,,mkdir -p projects/project_2/src projects/project_2/data projects/project_2/notes projects/project_2/reports projects/project_2/c,/home/analyst/baseline_workload/run_20260509_041538/projects,benign,,1778300221.478,13387,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538/projects,/home/analyst/baseline_workload/run_20260509_041538/projects,1000,1000,1000,16472,15400,(none),25
3.865016,priv_esc/root_dirtyfrag,ssh_auth,mkdir,home_activity,mkdir,,mkdir -p projects/project_2/src projects/project_2/data projects/project_2/notes projects/project_2/reports projects/project_2/c,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2,benign,,1778300221.478,13388,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2,1000,1000,1000,16472,15400,(none),25
3.865016,priv_esc/root_dirtyfrag,ssh_auth,mkdir,home_activity,mkdir,,mkdir -p projects/project_2/src projects/project_2/data projects/project_2/notes projects/project_2/reports projects/project_2/c,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300221.478,13389,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538,/home/analyst/baseline_workload/run_20260509_041538,1000,1000,1000,16472,15400,(none),25
3.865016,priv_esc/root_dirtyfrag,ssh_auth,mkdir,home_activity,mkdir,,mkdir -p projects/project_2/src projects/project_2/data projects/project_2/notes projects/project_2/reports projects/project_2/c,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300221.478,13390,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538,/home/analyst/baseline_workload/run_20260509_041538,1000,1000,1000,16472,15400,(none),25
3.865016,priv_esc/root_dirtyfrag,ssh_auth,mkdir,home_activity,mkdir,,mkdir -p projects/project_2/src projects/project_2/data projects/project_2/notes projects/project_2/reports projects/project_2/c,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300221.478,13391,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538,/home/analyst/baseline_workload/run_20260509_041538,1000,1000,1000,16472,15400,(none),25
3.865016,priv_esc/root_dirtyfrag,ssh_auth,mkdir,home_activity,mkdir,,mkdir -p projects/project_2/src projects/project_2/data projects/project_2/notes projects/project_2/reports projects/project_2/c,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300221.478,13392,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538,/home/analyst/baseline_workload/run_20260509_041538,1000,1000,1000,16472,15400,(none),25
3.865016,priv_esc/root_dirtyfrag,ssh_auth,mkdir,home_activity,mkdir,,mkdir -p projects/project_2/src projects/project_2/data projects/project_2/notes projects/project_2/reports projects/project_2/c,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300221.478,13393,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538,/home/analyst/baseline_workload/run_20260509_041538,1000,1000,1000,16472,15400,(none),25
3.865016,priv_esc/root_dirtyfrag,ssh_auth,mkdir,home_activity,mkdir,,mkdir -p projects/project_2/src projects/project_2/data projects/project_2/notes projects/project_2/reports projects/project_2/c,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300221.478,13394,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538,/home/analyst/baseline_workload/run_20260509_041538,1000,1000,1000,16472,15400,(none),25
3.866017,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,mkdir,mkdir -p /home/analyst/Documents/aegis_baseline /home/analyst/Downloads/aegis_baseline,mkdir -p /home/analyst/Documents/aegis_baseline /home/analyst/Downloads/aegis_baseline,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300221.479,13395,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/mkdir,/usr/bin/mkdir,/usr/bin/mkdir|/lib64/ld-linux-x86-64.so.2,1000,1000,1000,16473,15400,(none),25
3.867017,priv_esc/root_dirtyfrag,ssh_auth,mkdir,home_activity,mkdir,,mkdir -p /home/analyst/Documents/aegis_baseline /home/analyst/Downloads/aegis_baseline,/home,benign,,1778300221.480,13396,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,no,-17,/usr/bin/mkdir,/home,/home,1000,1000,1000,16473,15400,(none),25
3.867017,priv_esc/root_dirtyfrag,ssh_auth,mkdir,home_activity,mkdir,,mkdir -p /home/analyst/Documents/aegis_baseline /home/analyst/Downloads/aegis_baseline,/home/analyst,benign,,1778300221.480,13397,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,no,-17,/usr/bin/mkdir,/home/analyst,/home/analyst,1000,1000,1000,16473,15400,(none),25
3.867017,priv_esc/root_dirtyfrag,ssh_auth,mkdir,home_activity,mkdir,,mkdir -p /home/analyst/Documents/aegis_baseline /home/analyst/Downloads/aegis_baseline,/home/analyst/Documents,benign,,1778300221.480,13398,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,no,-17,/usr/bin/mkdir,/home/analyst/Documents,/home/analyst/Documents,1000,1000,1000,16473,15400,(none),25
3.867017,priv_esc/root_dirtyfrag,ssh_auth,mkdir,home_activity,mkdir,,mkdir -p /home/analyst/Documents/aegis_baseline /home/analyst/Downloads/aegis_baseline,/home,benign,,1778300221.480,13399,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,no,-17,/usr/bin/mkdir,/home,/home,1000,1000,1000,16473,15400,(none),25
3.867017,priv_esc/root_dirtyfrag,ssh_auth,mkdir,home_activity,mkdir,,mkdir -p /home/analyst/Documents/aegis_baseline /home/analyst/Downloads/aegis_baseline,/home/analyst,benign,,1778300221.480,13400,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,no,-17,/usr/bin/mkdir,/home/analyst,/home/analyst,1000,1000,1000,16473,15400,(none),25
3.867017,priv_esc/root_dirtyfrag,ssh_auth,mkdir,home_activity,mkdir,,mkdir -p /home/analyst/Documents/aegis_baseline /home/analyst/Downloads/aegis_baseline,/home/analyst/Downloads,benign,,1778300221.480,13401,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,no,-17,/usr/bin/mkdir,/home/analyst/Downloads,/home/analyst/Downloads,1000,1000,1000,16473,15400,(none),25
3.868016,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,seq,seq 1 %,seq 1 25,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300221.481,13402,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/seq,/usr/bin/seq,/usr/bin/seq|/lib64/ld-linux-x86-64.so.2,1000,1000,1000,16474,15400,(none),25
3.870017,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,date,date -Is,date -Is,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300221.483,13403,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/date,/usr/bin/date,/usr/bin/date|/lib64/ld-linux-x86-64.so.2,1000,1000,1000,16475,15400,(none),25
3.871017,priv_esc/root_dirtyfrag,ssh_auth,openat,home_activity,bash,,bash ./baseline_workload.sh start,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300221.484,13404,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,3,/usr/bin/bash,docs/,docs/|docs/note_2_1_19143.txt,1000,1000,1000,15400,1,(none),25
3.871017,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,cp,cp docs/note_2_1_19143.txt archive/note_2_1_19143.txt.bak,cp docs/note_2_1_19143.txt archive/note_2_1_19143.txt.bak,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300221.484,13405,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/cp,/usr/bin/cp,/usr/bin/cp|/lib64/ld-linux-x86-64.so.2,1000,1000,1000,16476,15400,(none),25
3.872016,priv_esc/root_dirtyfrag,ssh_auth,openat,home_activity,cp,,cp docs/note_2_1_19143.txt archive/note_2_1_19143.txt.bak,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300221.485,13406,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,4,/usr/bin/cp,archive/,archive/|archive/note_2_1_19143.txt.bak,1000,1000,1000,16476,15400,(none),25
3.873017,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,cat,cat docs/note_2_1_19143.txt,cat docs/note_2_1_19143.txt,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300221.486,13407,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/cat,/usr/bin/cat,/usr/bin/cat|/lib64/ld-linux-x86-64.so.2,1000,1000,1000,16477,15400,(none),25
3.875016,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,date,date -Is,date -Is,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300221.488,13408,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/date,/usr/bin/date,/usr/bin/date|/lib64/ld-linux-x86-64.so.2,1000,1000,1000,16478,15400,(none),25
3.876017,priv_esc/root_dirtyfrag,ssh_auth,openat,home_activity,bash,,bash ./baseline_workload.sh start,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300221.489,13409,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,3,/usr/bin/bash,docs/,docs/|docs/note_2_2_6223.txt,1000,1000,1000,15400,1,(none),25
3.876017,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,cp,cp docs/note_2_2_6223.txt archive/note_2_2_6223.txt.bak,cp docs/note_2_2_6223.txt archive/note_2_2_6223.txt.bak,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300221.489,13410,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/cp,/usr/bin/cp,/usr/bin/cp|/lib64/ld-linux-x86-64.so.2,1000,1000,1000,16479,15400,(none),25
3.877017,priv_esc/root_dirtyfrag,ssh_auth,openat,home_activity,cp,,cp docs/note_2_2_6223.txt archive/note_2_2_6223.txt.bak,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300221.490,13411,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,4,/usr/bin/cp,archive/,archive/|archive/note_2_2_6223.txt.bak,1000,1000,1000,16479,15400,(none),25
3.878016,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,cat,cat docs/note_2_2_6223.txt,cat docs/note_2_2_6223.txt,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300221.491,13412,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/cat,/usr/bin/cat,/usr/bin/cat|/lib64/ld-linux-x86-64.so.2,1000,1000,1000,16480,15400,(none),25
3.879017,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,date,date -Is,date -Is,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300221.492,13413,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/date,/usr/bin/date,/usr/bin/date|/lib64/ld-linux-x86-64.so.2,1000,1000,1000,16481,15400,(none),25
3.880017,priv_esc/root_dirtyfrag,ssh_auth,openat,home_activity,bash,,bash ./baseline_workload.sh start,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300221.493,13414,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,3,/usr/bin/bash,docs/,docs/|docs/note_2_3_31473.txt,1000,1000,1000,15400,1,(none),25
3.880017,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,cp,cp docs/note_2_3_31473.txt archive/note_2_3_31473.txt.bak,cp docs/note_2_3_31473.txt archive/note_2_3_31473.txt.bak,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300221.493,13415,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/cp,/usr/bin/cp,/usr/bin/cp|/lib64/ld-linux-x86-64.so.2,1000,1000,1000,16482,15400,(none),25
3.881016,priv_esc/root_dirtyfrag,ssh_auth,openat,home_activity,cp,,cp docs/note_2_3_31473.txt archive/note_2_3_31473.txt.bak,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300221.494,13416,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,4,/usr/bin/cp,archive/,archive/|archive/note_2_3_31473.txt.bak,1000,1000,1000,16482,15400,(none),25
3.882016,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,cat,cat docs/note_2_3_31473.txt,cat docs/note_2_3_31473.txt,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300221.495,13417,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/cat,/usr/bin/cat,/usr/bin/cat|/lib64/ld-linux-x86-64.so.2,1000,1000,1000,16483,15400,(none),25
3.884017,priv_esc/root_dirtyfrag,ssh_auth,execve,exec,date,date -Is,date -Is,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300221.497,13418,attack_window,20260508_211658_root_dirtyfrag_t1hRDK,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,priv_esc,yes,0,/usr/bin/date,/usr/bin/date,/usr/bin/date|/lib64/ld-linux-x86-64.so.2,1000,1000,1000,16484,15400,(none),25
